53N4753,106.583,10.8934
53N4778,106.512,10.9554
53N4823,106.651,10.7512
53N4835,106.648,10.9611
53N4944,106.651,10.7512
53N4950,106.669,10.9658
53N5113,106.668,10.966
53N5241,106.651,10.7512
53N5264,106.834,10.8536
53N5268,106.589,10.991
53N5271,106.555,10.937
53N5284,106.642,10.8776
53N5289,106.613,10.8434
53N5290,106.583,10.8932
53N5294,106.584,10.8952
53N5349,106.61,10.8491
53N5400,106.655,10.751
53N5408,106.582,10.8933
53N5409,106.702,10.8315
53N5510,106.668,10.9659
53N5512,106.67,10.9663
53N5601,106.567,10.8716
53N5868,106.645,10.8641
53N5870,106.578,10.9021
53N6230,106.827,10.8984
53N6231,106.653,10.7513
53N6233,106.642,10.8776
53N6234,106.579,10.902
53N6235,106.584,10.8952
53N6238,106.587,10.8848
53N6583,106.702,10.8318
53N6584,106.583,10.8932
53N6586,106.579,10.8945
53N6587,106.651,10.7511
53N6590,106.651,10.7511
53N6941,106.613,10.8453
53N7460,106.706,10.8306
53N8504,106.567,10.8716
53N8798,106.583,10.8931
51B01282,106.558,10.6574
51B03160,106.868,10.9318
51B04725,106.56,10.6573
51B04727,106.574,10.6634
51B04729,106.618,10.738
51B04731,106.559,10.6575
51B04732,106.559,10.6576
51B04733,106.567,10.6629
51B04734,106.559,10.6578
51B04735,106.559,10.6573
51B04737,106.589,10.6253
51B05507,106.593,10.643
51B07716,106.583,10.6938
51B07821,106.558,10.6573
51B07995,106.576,10.6699
51B08006,106.561,10.7074
51B08077,106.562,10.6645
51B08231,106.583,10.6939
51B08285,106.622,10.6517
51B08626,106.588,10.7992
51B08639,106.559,10.6574
51B08670,106.588,10.6442
51B08692,106.566,10.7059
51B08735,106.539,10.6835
51B08761,106.576,10.6504
51B09879,106.603,10.6394
51B10564,106.54,10.6292
51B10900,106.578,10.6714
51B11159,106.605,10.7507
51B11462,106.605,10.7508
51B11607,106.576,10.6698
51B12092,106.605,10.7507
51B12146,106.557,10.7971
51B12266,106.645,10.765
51B12278,106.559,10.6576
51B12323,106.611,10.7585
51B12352,106.571,10.7609
51B12369,106.589,10.6253
51B12374,106.597,10.6613
51B12386,106.584,10.7568
51B12405,106.581,10.7588
51B12424,106.572,10.7612
51B12450,106.605,10.7508
51B12457,106.618,10.711
51B12625,106.603,10.6393
51B13063,106.589,10.6256
51B13095,106.586,10.6777
51B13343,106.605,10.7507
51B13444,106.605,10.7508
51B13449,106.623,10.7223
51B13457,106.591,10.7235
51B13478,106.569,10.657
51B13515,106.598,10.7592
51B13544,106.619,10.7648
51B13612,106.622,10.647
51B13681,106.589,10.6254
51B13686,106.605,10.7509
51B17950,106.583,10.6939
51B18061,106.539,10.6837
51B18099,106.539,10.6835
51B18159,106.603,10.6394
51B18330,106.558,10.6575
51B19352,106.62,10.7407
51B20206,106.595,10.6601
51B20242,106.596,10.6601
51B20268,106.584,10.6935
51B20272,106.584,10.6567
51B20273,106.562,10.6649
51B20274,106.574,10.6634
51B20277,106.558,10.6574
51B20296,106.554,10.6968
51B20359,106.584,10.6567
51B20391,106.595,10.6602
51B20397,106.555,10.6968
51B21125,106.56,10.6576
51B21253,106.59,10.6256
51B21257,106.583,10.6936
51B21280,106.621,10.6593
51B21304,106.559,10.6574
51B21319,106.584,10.6934
51B21338,106.573,10.6687
51B21348,106.574,10.6687
51B21361,106.574,10.6682
51B21362,106.583,10.694
51B21383,106.539,10.6839
51B21394,106.583,10.694
53N2738,106.618,10.7555
53N3309,106.588,10.695
53N4530,106.583,10.6939
53N4532,106.614,10.7346
53N4539,106.574,10.7005
53N4565,106.575,10.7006
53N4570,106.566,10.6525
53N4571,106.589,10.6257
53N5703,106.622,10.6471
53N6022,106.582,10.6934
53N6032,106.621,10.7459
53S0186,106.582,10.6937
53S0261,106.539,10.6839
51A90765,106.638,10.7584
51B11755,106.625,10.751
51B14511,106.66,10.7351
51C17119,106.631,10.748
51C17818,106.518,10.801
51C23561,106.728,10.9015
51C34982,106.597,10.733
51C36664,106.675,10.7275
51C45170,106.649,10.7534
51C48165,106.583,10.7401
51C49065,106.675,10.7275
51C50776,106.573,10.7252
51C59599,106.596,10.8037
51C59957,106.561,10.7353
51C60013,106.71,10.8149
51C68822,106.743,10.7435
51C70219,106.651,10.8828
51C72025,106.595,10.893
51C76830,106.595,10.8042
51C83024,106.681,10.727
51C85076,106.727,10.8978
51C85098,106.728,10.8976
53S2834,106.638,10.7586
53S6714,106.598,10.6971
53S8486,106.595,10.7249
54T7601,106.583,10.74
54T7613,106.583,10.7403
54T8820,106.584,10.8181
57L5706,106.586,10.683
57L9268,106.589,10.7643
61C11570,106.728,10.9016
68C00138,106.589,10.6888
78C04909,106.653,10.8827
51B04055,106.613,10.8432
51B04056,106.789,10.8679
51B04057,106.614,10.8436
51B04059,106.614,10.8431
51B05720,106.788,10.868
51B05722,106.788,10.8681
51B05723,106.614,10.843
51B05724,106.613,10.8438
51B05727,106.613,10.8424
51B05729,106.788,10.8682
51B08734,106.613,10.8437
51B08823,106.583,10.8933
51B09196,106.614,10.8434
51B09336,106.613,10.8433
51B09457,106.613,10.8429
51B09599,106.789,10.8683
51B09713,106.679,10.8624
51B11891,106.787,10.8686
51B12249,106.613,10.8432
51B14321,106.789,10.868
51B14424,106.787,10.8683
51B14893,106.615,10.8433
51B16373,106.713,10.8159
51B17245,106.614,10.8433
51B19492,106.788,10.8681
51B19633,106.615,10.8436
51B19693,106.788,10.8683
51B19806,106.578,10.9021
51B19921,106.787,10.8682
51B19940,106.613,10.8435
53N3319,106.599,10.7208
53N3320,106.599,10.721
53N3324,106.641,10.7702
53N3325,106.802,10.874
53N3326,106.642,10.8777
53N3327,106.642,10.8776
53N3333,106.711,10.8167
53N3334,106.641,10.7699
53N3337,106.657,10.6462
53N3338,106.661,10.6305
53N3339,106.595,10.66
53N3341,106.656,10.6459
53N3342,106.596,10.6943
53N3345,106.661,10.6305
53N3346,106.593,10.6869
53N3347,106.616,10.6546
53N3348,106.595,10.6601
53N3349,106.564,10.6672
53N3351,106.657,10.6446
53N3352,106.616,10.6544
53N3359,106.59,10.6581
53N3370,106.619,10.653
53N3371,106.61,10.6571
53N3372,106.619,10.653
53N3377,106.689,10.7674
53N3383,106.748,10.6795
53N3385,106.713,10.8159
53N3396,106.689,10.7678
53N3399,106.642,10.8777
53N3400,106.711,10.8166
53N3403,106.711,10.8164
53N3409,106.692,10.8235
53N3410,106.689,10.7675
53N3411,106.802,10.8741
53N3412,106.643,10.8781
53N3414,106.711,10.8168
53N3438,106.661,10.6305
53N3439,106.655,10.6524
53N3448,106.656,10.6484
53N3453,106.595,10.6598
53N3486,106.689,10.7676
53N3487,106.616,10.8455
53N3488,106.642,10.8777
53N3489,106.621,10.7457
53N3507,106.642,10.8776
53N3510,106.617,10.7382
53N3549,106.69,10.7677
53N3556,106.689,10.7675
53N3568,106.599,10.7207
53N3595,106.689,10.7675
53N3597,106.802,10.874
53N3604,106.642,10.8778
53N3629,106.599,10.7211
53N3633,106.69,10.7676
53N3639,106.713,10.8161
53N3657,106.758,10.6765
53N3721,106.641,10.77
53N3722,106.616,10.7394
53N3723,106.71,10.8165
53N3727,106.689,10.7676
53N3827,106.616,10.7381
53N3828,106.749,10.6794
53N3829,106.642,10.8776
53N3838,106.713,10.8159
53N3839,106.641,10.77
53N3882,106.69,10.7678
53N3971,106.689,10.7676
53N3972,106.713,10.8158
53N3974,106.642,10.8775
53N3983,106.599,10.7208
53N3986,106.711,10.8171
53N3989,106.748,10.6796
53N4187,106.69,10.7676
53N4189,106.642,10.8777
53N4190,106.641,10.7701
53N4193,106.711,10.8166
53N4195,106.689,10.7675
53N4314,106.661,10.6306
53N4317,106.661,10.6307
53N4319,106.619,10.6529
53N4321,106.619,10.6529
53N4380,106.802,10.8739
53N4381,106.802,10.874
53N4382,106.69,10.7674
53N4383,106.802,10.874
53N4384,106.793,10.7459
53N4466,106.641,10.7701
53N4700,106.689,10.7675
53N4701,106.802,10.8739
53N4715,106.759,10.6767
53N4716,106.701,10.7711
53N5279,106.641,10.7701
53N5282,106.599,10.7208
53N6664,106.642,10.8777
53N6671,106.642,10.8777
53N7013,106.617,10.7382
53N7015,106.726,10.8869
53N7020,106.617,10.7381
53N7022,106.748,10.6793
53N7458,106.766,10.6742
53N8530,106.657,10.6462
53N8546,106.661,10.6307
53N8550,106.597,10.6607
53N8552,106.62,10.6525
53N4112,106.54,10.6411
53N5435,106.522,10.7854
53N5443,106.652,10.7514
53N5444,106.498,10.8015
53N5519,106.56,10.7984
53N5522,106.652,10.7513
53N5604,106.652,10.7513
53N5612,106.498,10.8016
53N5613,106.602,10.7534
53N5617,106.652,10.7514
53N5621,106.555,10.7927
51B08535,106.639,10.7319
51B10690,106.653,10.7513
51B10746,106.653,10.7513
51B10754,106.653,10.7513
51B10802,106.716,10.7518
51B10891,106.666,10.7453
51B10903,106.819,10.8059
51B10906,106.721,10.7531
51B10944,106.721,10.7532
51B10945,106.721,10.7532
51B10946,106.678,10.7417
51B10951,106.636,10.7476
51B10953,106.666,10.7453
51B10965,106.721,10.7531
53U1688,106.702,10.753
53U1928,106.702,10.7529
51B06926,106.641,10.7697
51B06931,106.64,10.7695
51B07027,106.641,10.7697
51B07064,106.641,10.7695
51B07207,106.64,10.7695
51B07242,106.641,10.77
51B07260,106.64,10.7695
51B07294,106.641,10.7698
51B07336,106.64,10.7695
51B07341,106.64,10.7695
51B07349,106.641,10.7698
51B09329,106.64,10.7698
51B09469,106.64,10.7695
51B09476,106.64,10.77
51B09829,106.641,10.7698
51B09860,106.641,10.7698
51B09869,106.641,10.7698
51B09914,106.641,10.7697
51B13928,106.64,10.77
51B13998,106.64,10.7695
51B14667,106.641,10.7698
51B15306,106.641,10.77
51B15468,106.641,10.7703
51B15561,106.64,10.7696
51B16898,106.641,10.7699
51B16953,106.641,10.7696
51B18443,106.641,10.7697
51B18896,106.64,10.7698
51B19219,106.641,10.7696
51B19531,106.641,10.7698
51B19567,106.642,10.7697
51B19849,106.64,10.7697
51B19862,106.64,10.77
51B19935,106.641,10.7702
51B20038,106.64,10.7701
51B20044,106.641,10.7699
51B20559,106.641,10.7695
51B20582,106.641,10.7702
51B21033,106.641,10.7699
53N3182,106.641,10.7699
53N3188,106.64,10.77
53N3199,106.641,10.77
53N3466,106.641,10.7699
53N3472,106.64,10.7699
53N3938,106.641,10.7698
53N4098,106.64,10.7698
53N4100,106.64,10.7696
53N4102,106.81,10.9541
53N4104,106.606,10.7278
53N4107,106.641,10.7699
53N4108,106.64,10.7697
53N4109,106.64,10.7697
53N4156,106.641,10.7698
53N4160,106.64,10.7699
53N4166,106.614,10.7357
53N4307,106.64,10.77
53N4477,106.641,10.7698
53N4478,106.64,10.7696
53N4480,106.809,10.954
53N4483,106.641,10.77
53N4486,106.81,10.9541
53N4658,106.641,10.7699
53N4704,106.641,10.77
53N4705,106.64,10.7698
53N4712,106.64,10.7699
53N4714,106.64,10.7697
53N4720,106.64,10.7698
53N4728,106.64,10.7697
53N4729,106.64,10.7697
53N5180,106.81,10.9537
53N5231,106.641,10.7699
53N5242,106.809,10.9541
53N5245,106.641,10.7701
53N5645,106.607,10.7279
53N5648,106.809,10.9546
53N5649,106.587,10.7256
53N5650,106.81,10.954
53N5652,106.614,10.736
53N5653,106.598,10.6612
53N5973,106.614,10.7346
53N5975,106.617,10.738
53N5976,106.614,10.7347
53N5978,106.617,10.7382
53N6203,106.617,10.7382
53N6204,106.601,10.7187
53N6206,106.614,10.7349
53N6210,106.614,10.7346
53N6213,106.614,10.7347
53N6623,106.64,10.7698
53N6626,106.64,10.7695
53N6627,106.64,10.7697
53N6629,106.64,10.7698
53N6630,106.64
